,course name,Link to course,Number of students who purchased the course,The number of students who rated the course,The number of factors that took part in the creation of the course,Last updated date,the language of the course,The number of languages into which the course is translated,The number of languages for which the course has subtitles,price,Is the course on sale?,The number of episodes,Number of lectures in the course,Duration of each lecture,The name of the first lecturer,Number of followers of the first lecturer,The course number of the first lecturer,Average rating of all courses of the first lecturer,The name of the second lecturer,Number of followers of the second lecturer,The course number of the second lecturer,Average rating of all courses of the second lecturer,Does the course contain exercises?,Does the course contain exams?,Does the course contain a final exam?,Course rating
254,Machine Learning: Otimização de Hiperparâmetros com Python,https://www.udemy.com/course/machine-learning-otimizacao-de-hiperparametros-com-python/,73,9,1,10/2022,Portuguese,1,1,69.90,1,7,58,10h 14m,Luciano Galdino,"6,981",15,4.8,null,null,null,null,0,0,0,4.8
255,الانحدار الخطي بأستخدام بايثون و الذكاء الاصطناعي,https://www.udemy.com/course/linearbyomar/,13,9,1,9/2021,Arabic,1,0,69.90,1,6,8,1h 28m,Omar Amil Hazzaa,13,1,5.0,null,null,null,null,0,0,0,5.0
256,Streamlit : Déployer son app de Machine Learning sur le web,https://www.udemy.com/course/streamlit-deployer-son-app-de-machine-learning-sur-le-web/,37,9,1,1/2023,French,1,1,69.90,1,8,25,4h 40m,Pierre-louis Danieau,40,2,4.6,null,null,null,null,1,0,0,4.5
257,【한글자막】 Python 의 모든 것: 실전 문제로 배우는 파이썬,https://www.udemy.com/course/best-python-data-science/,89,9,3,12/2021,Korean,1,2,69.90,1,8,75,11h 13m,Kirill Eremenko,"2,311,370",59,4.5,Ligency Team,"2,262,027",104,4.6,1,0,0,4.8
258,Deployment of Machine Learning Models,https://www.udemy.com/course/deployment-of-machine-learning-models-l/,183,9,1,8/2022,Arabic,1,0,69.90,1,5,51,10h 4m,Coursat.ai Dr. Ahmad ElSallab,"2,782",7,4.6,null,null,null,null,0,0,0,4.2
259,Машинное зрение: локализация объектов на Python,https://www.udemy.com/course/ittensive-machine-vision-localization/,49,9,1,12/2020,Russian,1,0,139.90,1,6,20,2h 54m,Центр digital-профессий ITtensive,"2,298",22,4.0,null,null,null,null,1,0,0,3.2
260,Practical Deep Learning: Geolocalizzazione indoor (Italiano),https://www.udemy.com/course/practical-deep-learning-geolocalizzazione-indoor/,119,9,1,9/2019,Italian,1,1,69.90,1,9,42,5h 40m,Massimiliano D'Amico,119,1,4.5,null,null,null,null,0,0,0,4.5
261,Python机器学习实验集锦（算法核心知识点实验分析）,https://www.udemy.com/course/pythonml/,143,8,1,1/2020,Simplified Chinese,2,0,69.90,1,10,83,13h 29m,唐宇迪 唐,"4,103",25,4.4,null,null,null,null,0,0,0,4.5
262,Sem Segredos com SQL na Prática e Ferramenta BI ORACLE,https://www.udemy.com/course/sql-iniciante-na-pratica-bi-sem-segredos-e-ferramenta-bi-obiee/,280,8,2,3/2020,Portuguese,1,1,69.90,1,4,89,11h 39m,Juracy Araujo de Almeida Junior,"11,035",54,4.3,MSc Grimaldo Lopes | + 45.000 alunos de Oliveira,"47,600",166,4.4,0,0,0,4.3
263,Credit Score - Módulo 2: Boosting em python,https://www.udemy.com/course/formacao-data-science-boosting-com-python/,65,8,1,5/2021,Portuguese,1,0,69.90,1,1,15,2h 9m,Rodolfo Augusto da Silva Arruda,790,2,4.6,null,null,null,null,0,0,0,4.7
264,"AIへまっしぐら！Pythonアニマルズ : Go Ahead to AI, Python Animals!",https://www.udemy.com/course/go-ahead-python-animals/,212,9,1,7/2018,Japanese,1,1,69.90,1,8,49,5h 1m,松浦 健一郎,212,1,4.1,null,null,null,null,1,0,0,4.1
265,Python ile Deep Learning ve Projeleri,https://www.udemy.com/course/python-ile-deep-learning-ve-projeleri/,79,8,1,12/2020,Turkish,1,0,69.90,1,10,57,8h 10m,Eternal Team,79,1,3.8,null,null,null,null,0,0,0,3.8
266,"완전 초보자, 매력적인  R 차트 쉽게 만들기",https://www.udemy.com/course/r-data-visualization-for-total-beginers/,42,8,1,9/2020,Korean,1,0,69.90,1,3,13,1h 53m,김지형 M.D.,"2,419",31,4.6,null,null,null,null,0,0,0,4.7
267,Python と JavaScript による機械学習アプリケーション公開入門【ONNX・Render】,https://www.udemy.com/course/mnist-app/,78,8,1,11/2022,Japanese,1,0,69.90,1,9,54,3h 30m,しま (大嶋勇樹),"2,934",7,4.6,null,null,null,null,0,0,0,4.9
268,Spark y Scala en Databricks: Big Data e ingeniería de datos,https://www.udemy.com/course/spark-y-scala-en-databricks-big-data-e-ingenieria-de-datos/,55,8,1,10/2022,Spanish,1,1,69.90,1,10,84,10h 46m,José Miguel Moya,995,3,4.6,null,null,null,null,0,0,0,4.7
269,【한글자막】 재무 분석을 위한 Python 및 Machine Learning 완벽가이드,https://www.udemy.com/course/best-python-mi-financial-analysis/,199,8,5,12/2021,Korean,1,1,69.90,1,20,131,23h 1m,"Dr. Ryan Ahmed, Ph.D., MBA","324,384",46,4.5,Ligency I Team,"2,318,877",148,4.6,0,0,0,4.7
270,Comprendre l'Intelligence Artificielle,https://www.udemy.com/course/comprendre-lintelligence-artificielle/,136,8,1,8/2020,French,1,1,69.90,1,7,21,1h 24m,Gaël MENOU,464,3,4.2,null,null,null,null,0,0,0,4.4
271,R e R Studio: análise de dados para pesquisadores iniciantes,https://www.udemy.com/course/r-rstudio/,35,8,2,7/2022,Portuguese,1,1,69.90,1,8,40,5h 58m,Marcus Oliveira,"40,770",21,4.6,Guilherme Queiroz,"40,616",28,4.7,0,0,0,4.3
272,【한글자막】 R 프로그래밍: Data Science 에서의 R 고급 분석,https://www.udemy.com/course/best-r-advanced/,77,8,3,12/2021,Korean,1,10,69.90,1,5,53,6h 0m,Kirill Eremenko,"2,311,370",59,4.5,Ligency Team,"2,262,027",104,4.6,1,0,0,4.8
273,Machine learning verstehen OHNE Python oder R,https://www.udemy.com/course/machine-learning-was-ist-das-eigentlich/,508,8,1,3/2022,German,1,0,69.90,1,9,33,2h 30m,Andreas Wiese,605,2,4.0,null,null,null,null,1,0,0,3.9
274,Python & Deep Learning & IA : reconnaissance d'images,https://www.udemy.com/course/deeplearning-classification-dimages-avec-tensorflow/,87,8,1,3/2021,French,1,1,159.90,1,6,28,4h 38m,steve Tsopte,"2,043",7,4.4,null,null,null,null,0,0,0,4.6
275,Initiation rapide à l'intelligence artificielle en Python,https://www.udemy.com/course/initiation-rapide-a-lintelligence-artificielle-en-python/,53,7,1,4/2022,French,1,1,69.90,1,4,13,1h 33m,Alexandre Bourrieau,606,10,4.5,null,null,null,null,0,0,0,4.3
276,ChatGPT Projeleri Geliştirme,https://www.udemy.com/course/chatgpt-projeleri-gelistirme/,55,8,1,2/2023,Turkish,1,0,69.90,1,5,40,3h 54m,Enes Polat,"26,521",5,4.3,null,null,null,null,0,0,0,4.9
277,코드리스 데이터 분석,https://www.udemy.com/course/kqfogepv/,36,7,1,11/2021,Korean,1,0,69.90,1,1,11,4h 43m,에이블런 ABLEARN,227,4,4.5,null,null,null,null,0,0,0,5.0
278,深度学习-语音识别实战（基于PyTorch）,https://www.udemy.com/course/pytorch-x/,113,7,1,9/2020,Simplified Chinese,2,0,69.90,1,12,102,12h 50m,唐宇迪 唐,"4,103",25,4.4,null,null,null,null,0,0,0,4.1
279,Dados de saúde pública com Python,https://www.udemy.com/course/dados-de-saude-publica-com-python/,307,7,1,9/2022,Portuguese,1,1,69.90,1,3,18,1h 30m,Andre Jarenkow,307,1,5.0,null,null,null,null,0,0,0,5.0
280,R-Analyst - Lerne die statistische Programmiersprache R,https://www.udemy.com/course/r-analyst/,12,7,1,11/2022,German,1,0,499.90,0,7,31,8h 35m,Christian Müller-Kett,192,5,4.6,null,null,null,null,0,0,0,5.0
281,ETL Básico com R,https://www.udemy.com/course/etl-basico-com-r/,135,7,1,7/2022,Portuguese,1,0,69.90,1,5,32,7h 20m,Caio Avelino,"6,782",5,4.7,null,null,null,null,0,0,0,4.9
282,Машинное обучение: классификация и ансамбли на Python,https://www.udemy.com/course/ittensive-python-machine-learning-classification/,61,7,1,6/2021,Russian,1,0,69.90,1,10,56,8h 46m,Центр digital-профессий ITtensive,"2,298",22,4.0,null,null,null,null,1,0,0,3.8
283,YOLOv5目标检测：原理与源码解析,https://www.udemy.com/course/yolov5-principle/,45,7,1,12/2021,Simplified Chinese,2,0,69.90,1,12,38,10h 40m,Frank BAI,190,23,4.4,null,null,null,null,0,0,0,4.2
284,Google Cloud Big Data and Machine Learnig Español,https://www.udemy.com/course/google-cloud-big-data-and-machine-learnig-espanol-gabriel-alvarado/,67,7,1,10/2021,Spanish,1,1,69.90,1,6,63,5h 28m,Synergy Tecnologia,"4,500",11,4.6,null,null,null,null,0,0,1,4.2
285,Pemrograman R Solusi Mudah Mengolah Data untuk Orang Awam,https://www.udemy.com/course/pemrograman-r-untuk-pemula/,24,7,1,2/2021,Indonesian,1,0,69.90,1,6,29,1h 43m,Jubilee Enterprise,"15,399",107,4.7,null,null,null,null,1,1,0,4.3
286,Регулярные выражения в Python,https://www.udemy.com/course/ittensive-python-regular-expressions/,31,7,1,4/2020,Russian,1,0,123.90,1,3,15,1h 6m,Центр digital-профессий ITtensive,"2,298",22,4.0,null,null,null,null,1,0,0,3.9
287,"Data Engineering con Spark para Big Data: SQL, Delta Lakes",https://www.udemy.com/course/data-engineering-con-spark-para-big-data-sql-delta-lakes/,54,7,1,1/2023,Spanish,1,1,69.90,1,8,33,2h 45m,Data Bootcamp,"11,207",29,4.2,null,null,null,null,0,0,0,3.9
288,深度学习模型部署与剪枝优化实例,https://www.udemy.com/course/deep-learning-tyd/,129,7,1,6/2020,Simplified Chinese,2,0,69.90,1,9,72,8h 35m,唐宇迪 唐,"4,103",25,4.4,null,null,null,null,0,0,0,4.6
289,Analytics Engineering en Google Cloud con DBT,https://www.udemy.com/course/analytics-engineering-en-google-cloud-con-dbt/,166,7,1,1/2023,Spanish,1,1,69.90,1,8,32,2h 16m,Big Data IoT Cloud,"4,352",2,4.4,null,null,null,null,0,0,0,4.7
290,豊富な演習問題とKaggle実践で身に付ける！『Python データ分析 & 機械学習 ～パーフェクトスターターコース』,https://www.udemy.com/course/kagglepython/,170,7,1,11/2022,Japanese,1,1,69.90,1,14,138,18h 34m,Kaiki Fukunaga,451,3,4.7,null,null,null,null,0,0,0,5.0
291,Python自动化办公+数据爬虫+可视化Web站点,https://www.udemy.com/course/python-auto/,66,7,1,4/2021,Simplified Chinese,2,0,69.90,1,13,257,42h 10m,松 胡,"6,702",5,4.0,null,null,null,null,0,0,0,3.8
292,【デジタル社会の「読み・書き・そろばん」】AI・データサイエンス基礎講座～リテラシーレベル～　②基礎編,https://www.udemy.com/course/ai-2-dataliteracy/,143,6,1,3/2021,Japanese,1,1,69.90,1,4,38,3h 0m,三谷 慶一郎,346,5,4.1,null,null,null,null,0,0,0,4.6
293,【デジタル社会の「読み・書き・そろばん」】AI・データサイエンス基礎講座～リテラシーレベル～　③心得編,https://www.udemy.com/course/ai-3-ethics/,123,6,1,3/2021,Japanese,1,1,69.90,1,3,21,2h 3m,三谷 慶一郎,346,5,4.1,null,null,null,null,0,0,0,4.3
294,Machine Learning: Regression using python in Tamil(தமிழில்),https://www.udemy.com/course/machine-learning-concept-using-python-in-tamil/,20,6,1,10/2019,Tamil,1,0,69.90,1,5,38,3h 51m,Ramisha Rani K,51,2,3.5,null,null,null,null,1,0,0,3.8
295,비트코인 암호화폐 자동매매 코인봇 만들기 Part 1,https://www.udemy.com/course/bitcoin-crypto-trading-bot-part-1/,26,6,1,11/2022,Korean,1,0,699.90,0,23,74,10h 54m,AISchool 에이아이스쿨,85,5,4.8,null,null,null,null,0,0,0,5.0
296,NLU - Natural Language Understanding mit PyTorch und Fastai,https://www.udemy.com/course/nlu-natural-language-understanding-mit-pytorch-und-fastai/,100,6,1,5/2021,German,1,1,69.90,1,3,33,3h 5m,Bernhard Mayr,488,10,4.0,null,null,null,null,0,0,0,4.2
297,R Programming: De Principiante a Avanzado,https://www.udemy.com/course/r-programming-desde-cero-analisis-de-datos/,"3,343",6,2,1/2023,Spanish,1,1,69.90,1,14,76,7h 59m,Numpi Cursos,"398,573",44,4.3,Jorge Alberto Chavez Sarmiento,"20,686",5,4.4,0,0,0,4.6
298,Microsoft Power BI. Power BI. DAX. Data Visualization,https://www.udemy.com/course/power-bi-ru/,16,6,1,11/2022,Russian,1,0,69.90,1,5,24,48m total,Andrew Borysenko,"25,839",41,3.3,null,null,null,null,0,0,0,2.5
299,Formación en ciencia de datos con R,https://www.udemy.com/course/formacion-en-ciencia-de-datos-con-r/,"3,021",12,1,10/2021,Spanish,1,1,69.90,1,5,17,3h 20m,Charles Santana,"47,836",2,4.3,null,null,null,null,0,0,0,4.7
300,Machine Learning Regression com Scikit-Learn e Google Colab!,https://www.udemy.com/course/scikitlearn/,107,10,1,2/2023,Portuguese,1,1,69.90,1,5,21,5h 3m,"Nicolas Spogis, Ph.D.",192,2,4.9,null,null,null,null,0,0,0,4.8
301,Inteligência Artificial com Python NATIVO,https://www.udemy.com/course/inteligencia-artificial-com-python-nativo/,38,6,1,7/2020,Portuguese,1,1,699.90,0,14,117,16h 20m,Ben-Hur Varriano,"2,705",12,4.2,null,null,null,null,0,0,0,4.9
302,Microsoft Power BI for beginners in Urdu/Hindi,https://www.udemy.com/course/microsoft-power-bi-for-beginners-in-urduhindi/,20,6,1,7/2020,Urdu,1,0,69.90,1,6,20,2h 9m,Sybrid Academy,20,1,4.6,null,null,null,null,0,0,0,4.6
303,Curso python para ciencia de datos,https://www.udemy.com/course/curso-python-para-ciencia-de-datos/,128,7,1,7/2022,Spanish,1,1,69.90,1,10,61,10h 25m,Julio Vicente Guadarrama-Olvera,390,2,4.7,null,null,null,null,0,0,0,4.9
304,Machine Learning : Le guide complet version 2023,https://www.udemy.com/course/machine-learning-le-guide-complet/,33,6,2,1/2023,French,1,1,69.90,1,7,82,6h 4m,E-Learning Innovation | Formateur certifié (France),"6,644",26,4.4,Mohamed Borhen triki / Digit Talk,143,11,3.9,1,0,0,4.2
305,Fundamentals of artificial intelligence (in Arabic),https://www.udemy.com/course/fundamentals-of-artificial-intelligence-in-arabic/,6,6,1,1/2023,Arabic,1,0,69.90,1,7,52,4h 12m,Dr. Mohamed Atef Mosa,399,4,4.7,null,null,null,null,0,0,0,5.0
306,DataOps com Streamsets,https://www.udemy.com/course/dataops-com-streamsets/,35,5,1,10/2022,Portuguese,1,0,69.90,1,5,23,3h 5m,Rodrigo Macedo,"2,585",7,4.6,null,null,null,null,0,0,0,4.0
307,Introduction à l'intelligence artificielle,https://www.udemy.com/course/intelligence-artificielle/,6,5,1,11/2022,French,1,0,69.90,1,5,10,1h 53m,Maxime Vandegar,"1,290",25,4.4,null,null,null,null,0,0,0,4.3
308,เรียน Python Data Wrangling Programming สำหรับ Data Science,https://www.udemy.com/course/pythondatawrangling/,66,5,1,5/2022,Thai,1,0,69.90,1,4,15,13h 27m,Todsapon Banklongsi,"1,041",23,4.6,null,null,null,null,0,0,0,4.7
309,R로 배우는 데이터 분석 첫 걸음,https://www.udemy.com/course/maso-ds-r-onc2006/,35,5,1,12/2021,Korean,1,0,69.90,1,12,49,14h 16m,마소캠퍼스 머니매그넷,"2,248",50,4.7,null,null,null,null,0,0,0,5.0
310,"Визуализация данных в Python: области, тренды, картограммы",https://www.udemy.com/course/ittensive-python-visualization/,40,5,1,11/2019,Russian,1,0,123.90,1,4,12,1h 53m,Центр digital-профессий ITtensive,"2,299",22,4.0,null,null,null,null,1,0,0,3.1
311,Python Uygulamalı Endüstri 4.0 Projeleri,https://www.udemy.com/course/python-uygulamal-endustri-40-projeleri/,27,5,1,10/2022,Turkish,1,0,69.90,1,2,13,3h 49m,Alper Ersin Balcı,27,1,5.0,null,null,null,null,0,0,0,5.0
312,Fundamentos de Data Science e Machine Learning,https://www.udemy.com/course/fundamentos-de-data-science-e-machine-learning/,46,5,1,12/2022,Portuguese,1,1,69.90,1,19,169,20h 51m,Lucas Moda,"1,088",3,4.7,null,null,null,null,0,0,0,4.7
313,Deep Learning & künstliche Intelligenz in der Medizin fastai,https://www.udemy.com/course/deep-learning-kuenstliche-intelligenz-medizin-fastai/,72,5,1,5/2021,German,1,1,69.90,1,8,41,3h 6m,Bernhard Mayr,488,10,4.0,null,null,null,null,1,0,0,3.6
314,Maîtriser Python pour la Data Science (IA),https://www.udemy.com/course/python-pour-lintelligence-artificielle/,70,5,1,1/2023,French,1,1,69.90,1,10,87,6h 55m,Gaël MENOU,464,3,4.2,null,null,null,null,1,0,0,4.5
315,Data Science et Machine Learning avec Python en 4h (2023),https://www.udemy.com/course/formation-python-data-science/,34,6,1,2/2023,French,1,1,69.90,1,7,41,4h 5m,"Favrett | Data Science, Machine Learning, Editing","6,451",7,4.5,null,null,null,null,0,0,0,4.3
316,IPK: İstatistiksel Proses Kontrol Kartları,https://www.udemy.com/course/ipk-istatistiksel-proses-kontrol-kartlari/,21,5,1,11/2018,Turkish,1,0,69.90,1,1,9,1h 43m,Tuncay BAKKAL,"3,657",15,4.2,null,null,null,null,0,0,0,4.3
317,Geostatistiker - Räumliche Datenanalyse mit R,https://www.udemy.com/course/geostatistiker-raumliche-datenanalyse-mit-r/,17,5,1,9/2022,German,1,0,319.90,0,7,14,8h 29m,Christian Müller-Kett,192,5,4.6,null,null,null,null,0,0,0,4.7
318,Introdução à Ciência de Dados na Prática com Python,https://www.udemy.com/course/introducao-a-ciencia-de-dados-aprenda-na-pratica-com-python/,50,5,1,9/2022,Portuguese,1,1,69.90,1,11,67,31h 19m,Jefferson Silva Almeida,385,9,4.2,null,null,null,null,0,0,0,4.6
319,【文部科学大臣表彰の工学博士が指導】Pythonで体系的に学ぶデータサイエンスとAIの初歩 Vol.3 線形代数・PCA,https://www.udemy.com/course/pythonai-vol3/,166,4,1,7/2022,Japanese,1,1,69.90,1,36,106,9h 38m,平山 雄三,743,12,4.4,null,null,null,null,0,0,0,4.4
320,Derinlemesine Python 4 : AI Natural Language Processing,https://www.udemy.com/course/derinlemesine-python-ai-natural-language-processing/,76,4,1,4/2021,Turkish,1,0,69.90,1,13,49,16h 43m,Önder Teker,"1,346",18,4.5,null,null,null,null,0,0,0,3.8
321,Déployer un Portail de Données Ouvertes en Local avec CKAN,https://www.udemy.com/course/deployer-un-portail-de-donnees-ouvertes-en-local-avec-ckan/,23,4,1,5/2022,French,1,1,69.90,1,5,13,2h 5m,Soka Wakata,"11,454",17,4.2,null,null,null,null,0,0,0,3.6
322,통계 분석 마스터 클래스 : 확률과 추론,https://www.udemy.com/course/maso-ds-excel-onc49-1/,17,4,1,10/2022,Korean,1,0,69.90,1,15,54,9h 17m,마소캠퍼스 머니매그넷,"2,248",50,4.7,null,null,null,null,0,0,0,5.0
323,Les notions fondamentales de Python pour la data science,https://www.udemy.com/course/les-notions-fondamentales-de-python-pour-la-data-science/,575,4,1,9/2021,French,1,1,69.90,1,33,223,18h 17m,Sage Kataliko,575,1,4.2,null,null,null,null,1,0,0,4.2
324,Intelligence artificielle : Algorithme Minimax,https://www.udemy.com/course/intelligence-artificielle-minimax/,21,4,1,1/2022,French,1,1,69.90,1,3,11,1h 20m,Maxime Vandegar,"1,290",25,4.4,null,null,null,null,0,0,0,4.6
325,【普段のエクセル作業時間をショートカット】xlwingsでエクセルとPythonを合体,https://www.udemy.com/course/xlwingspython/,51,4,1,4/2022,Japanese,1,1,69.90,1,8,24,4h 10m,水口 真,"1,029",9,4.5,null,null,null,null,0,0,0,4.2
326,R을 이용한 데이터 분석,https://www.udemy.com/course/data-analysis-using-r/,35,4,1,2/2023,Korean,1,0,69.90,1,4,19,4h 51m,클룸 (CLOOM),928,17,4.8,null,null,null,null,0,0,0,5.0
327,TensorFlow로 배우는 심층 강화학습 입문 - Deep Reinforcement Learning,https://www.udemy.com/course/tensorflow-deep-reinforcement-learning/,4,4,1,12/2022,Korean,1,0,349.90,0,6,32,5h 20m,AISchool 에이아이스쿨,85,5,4.8,null,null,null,null,0,0,0,5.0
328,Spark und PySpark - ein einfacher Crashkurs,https://www.udemy.com/course/spark-und-pyspark/,32,4,1,11/2020,German,1,1,69.90,1,5,15,2h 59m,Cedric Mössner,"21,578",42,4.0,null,null,null,null,0,0,0,4.4
329,Mempelajari Algoritma,https://www.udemy.com/course/mempelajari-algoritma/,30,4,1,7/2020,Indonesian,1,0,69.90,1,6,22,3h 12m,KODE by Hacktiv8,"9,037",74,4.6,null,null,null,null,1,0,0,4.5
330,파이썬을 이용한 데이터 분석,https://www.udemy.com/course/data-analysis-python/,56,4,1,7/2022,Korean,1,0,69.90,1,4,19,5h 17m,클룸 (CLOOM),928,17,4.8,null,null,null,null,0,0,0,5.0
331,A dan Z ye Python Programlama ve Yapay Zeka,https://www.udemy.com/course/a-dan-z-ye-python-programlama-ve-yapay-zeka/,34,4,1,12/2020,Turkish,1,0,105.90,0,1,34,7h 32m,Oğuz Özger,34,1,4.4,null,null,null,null,0,0,0,4.4
332,【文部科学大臣表彰の工学博士が指導】Pythonで体系的に学ぶデータサイエンスとAIの初歩 Vol.2 確率・ベイズ統計,https://www.udemy.com/course/pythonai-vol2/,164,4,1,7/2022,Japanese,1,1,69.90,1,33,91,8h 12m,平山 雄三,743,12,4.4,null,null,null,null,0,0,0,4.2
333,[OpenCV] 파이썬 딥러닝 영상처리 프로젝트 - 손흥민을 찾아라!,https://www.udemy.com/course/opencv-son/,38,4,1,7/2022,Korean,1,0,69.90,1,8,36,7h 5m,Jonathan Suh,560,7,4.3,null,null,null,null,0,0,0,4.1
334,Машинное обучение с подкреплением на Python,https://www.udemy.com/course/ittensive-python-reinforcement-learning/,29,4,1,12/2022,Russian,1,0,69.90,1,12,42,5h 40m,Центр digital-профессий ITtensive,"2,299",22,4.0,null,null,null,null,1,0,0,4.7
335,Hands-On AWS S3 mit Boto3 (AWS SDK / Python) 01/23,https://www.udemy.com/course/hands-on-aws-s3-mit-boto3-python-092022/,9,4,1,1/2023,German,1,0,69.90,1,16,64,5h 26m,Stefan Lippl,506,3,4.5,null,null,null,null,0,0,0,4.7
336,Derinlemesine Python 5 : AI Computer Vision,https://www.udemy.com/course/derinlemesine-python-ai-computer-vision/,80,3,1,4/2021,Turkish,1,0,69.90,1,10,44,16h 18m,Önder Teker,"1,346",18,4.5,null,null,null,null,0,0,0,5.0
337,UNet（PyTorch）图像语义分割实战：训练自己的数据集,https://www.udemy.com/course/unetpytorch/,21,3,1,1/2022,Simplified Chinese,2,0,69.90,1,5,10,2h 22m,Frank BAI,190,23,4.4,null,null,null,null,0,0,0,4.1
338,KNIME NODE'S (Temel Kullanıcı Eğitimi),https://www.udemy.com/course/knime-nodes-temel-kullanc-egitimi/,28,3,1,7/2022,Turkish,1,0,69.90,1,2,37,2h 31m,Ömer Tuygun,28,1,5.0,null,null,null,null,0,0,0,5.0
339,Les fondamentaux de NumPy,https://www.udemy.com/course/introduction-numpy/,5,3,1,10/2022,French,1,0,69.90,1,3,13,1h 26m,Maxime Vandegar,"1,290",25,4.4,null,null,null,null,0,0,0,4.2
340,통계 분석 마스터 클래스 : 회귀분석과 실전 프로젝트,https://www.udemy.com/course/maso-ds-excel-onc49-2/,15,3,1,10/2022,Korean,1,0,69.90,1,8,32,10h 45m,마소캠퍼스 머니매그넷,"2,248",50,4.7,null,null,null,null,0,0,0,5.0
341,Python ile Kripto Paralarda Algoritmik Trade,https://www.udemy.com/course/python-ile-kripto-paralarda-algoritmik-trade/,9,3,1,10/2022,Turkish,1,0,639.90,0,12,42,10h 13m,Egemen YILDIRIM,57,3,4.8,null,null,null,null,0,0,0,4.2
342,【文部科学大臣表彰の工学博士が指導】Pythonで体系的に学ぶデータサイエンスとAIの初歩 Vol.4 ブロックチェーン,https://www.udemy.com/course/pythonai-vol4/,145,3,1,7/2022,Japanese,1,1,69.90,1,null,null,null,平山 雄三,743,12,4.4,null,null,null,null,0,0,0,4.3
343,Introduction à Nerf (Neural Radiance Fields),https://www.udemy.com/course/nerf-neural-radiance-fields-fr/,5,3,1,1/2023,French,1,0,69.90,1,10,60,10h 9m,Maxime Vandegar,"1,290",25,4.4,null,null,null,null,0,0,0,5.0
344,데이터사이언스 훈련소 - 웹크롤링을 활용한 분석실습,https://www.udemy.com/course/crawling/,14,4,2,6/2022,Korean,1,0,299.90,0,9,28,7h 21m,Letuin EDU,232,10,4.8,넥스트플래그 nextflag,75,7,4.8,0,0,0,4.5
345,Python per l'analisi dei dati e il Machine Learning,https://www.udemy.com/course/python-analisi-dati-e-machine-learning/,26,3,1,1/2023,Italian,1,1,105.90,0,7,47,6h 14m,Nicola Iantomasi,399,9,4.7,null,null,null,null,0,0,0,4.5
346,赵强老师：BigData 电商大数据项目实战(Hadoop+Spark)系列课程（5）,https://www.udemy.com/course/zhaoqiang-bigdata-project-05/,25,3,1,1/2019,Simplified Chinese,2,0,69.90,1,4,13,5h 27m,赵渝强 老师,375,17,4.6,null,null,null,null,0,0,0,4.8
347,ETRA Marathon TWO ماراثون تحليل البيانات,https://www.udemy.com/course/etra-marathon-two/,6,3,1,1/2023,Arabic,1,0,69.90,1,3,15,4h 20m,Mohammad Jareebi,"1,021",3,4.9,null,null,null,null,0,0,0,5.0
348,Python & Deep learning | reconnaissance faciale,https://www.udemy.com/course/python-deep-learning-reconnaissance-faciale/,42,5,1,7/2021,French,1,1,69.90,1,1,21,4h 24m,steve Tsopte,"2,043",7,4.4,null,null,null,null,0,0,0,4.8
349,Neuronale Netze Optimieren und Evaluieren mit Tensorflow 2,https://www.udemy.com/course/neuronale-netze-optimieren-und-evaluieren-mit-tensorflow-2/,145,3,1,1/2021,German,1,1,69.90,1,10,73,9h 48m,Saif Al-Dilaimi,"9,839",5,4.0,null,null,null,null,0,0,0,5.0
350,데이터사이언스 훈련소 - 입소하기,https://www.udemy.com/course/datasciencefirst/,21,5,2,6/2022,Korean,1,0,179.90,0,2,17,2h 9m,Letuin EDU,232,10,4.8,넥스트플래그 nextflag,75,7,4.8,0,0,0,4.9
351,スクラッチから始めるAI入門：畳み込みニューラルネット解説編,https://www.udemy.com/course/ai-neuralnet-2/,52,3,1,3/2019,Japanese,1,1,69.90,1,13,135,3h 57m,Toshiteru Homma,689,2,3.3,null,null,null,null,1,0,0,2.9
352,解剖深度学习原理,https://www.udemy.com/course/dl_hwdong/,31,3,1,9/2020,Simplified Chinese,2,0,69.90,1,11,74,51h 56m,hw dong,116,3,3.5,null,null,null,null,0,0,0,3.5
353,AIoT物联网MQTT+SpringBoot2+Emqx整合,https://www.udemy.com/course/aiotmqttspringboot2emqx/,10,3,1,10/2020,Simplified Chinese,2,0,69.90,1,2,22,2h 29m,首席架构师 Java,93,9,3.5,null,null,null,null,0,0,0,4.0
354,Apprendre l'analyse et la visualisation de données en Python,https://www.udemy.com/course/apprendre-lanalyse-et-la-visualisation-de-donnees-en-python/,18,3,1,12/2022,French,1,0,69.90,1,8,107,16h 47m,Dr. Mohammed MASTAFI,"4,076",9,4.4,null,null,null,null,0,0,0,4.7
355,邏輯思考應用：3.程式應用與實務,https://www.udemy.com/course/3-kwuhav/,28,3,3,4/2020,Traditional Chinese,2,1,69.90,1,6,47,5h 53m,致理 磨課師,"1,532",12,4.3,曹祥雲,994,3,4.2,1,0,0,4.5
356,NLP con Python: Procesamiento de Lenguaje Natural con Python,https://www.udemy.com/course/nlp-con-python/,57,3,2,11/2022,Spanish,1,1,69.90,1,10,128,12h 37m,Sebastian Tunnell,"30,050",38,4.3,Lisandro A. Cesaratto,210,2,4.2,0,0,0,3.4
357,Tableau Desktop - Básico,https://www.udemy.com/course/tableau-desktop-basico/,5,3,2,8/2022,Portuguese,1,0,69.90,1,3,24,8h 4m,Alexandre Andrade,15,2,4.8,Laís Mendes Gonçalves,5,1,4.4,0,0,0,4.4
